event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist,Pressure,Duration_seconds,Infrasound_param
20231124_4,2023-11-24 18:44:00.000000,2023-11-24 18:44:12.000000,3,282.39847175228624,"[282.32342953689846, 282.6200644497724, 282.2519212701879]",0.3326482342638568,"[0.3322300800988569, 0.333928787884102, 0.3317858348086118]",0.5288199491517381,0.5338449403847136,0.5234259745750224,"[0.5234259745750224, 0.5291889324954784, 0.5338449403847136]",0.0130654782324019,0.013249312388102,0.0127155418862631,"[0.0127155418862631, 0.013249312388102, 0.0132315804228408]",1.748,0.3346100374498266,"[0.334189417207786, 0.3358981431744067, 0.3337425519672872]",box1,box1,1,"['box1', 'box1', 'box1']",0.0333631672213501,32.0,1.0676213510832049
20231125_1,2023-11-25 03:22:36.000000,2023-11-25 03:23:16.000000,11,281.5546075156262,"[282.9191479309487, 282.6666794689392, 282.0892417648297, 281.9241467701896, 281.9390047079399, 281.55603745211835, 281.1353541211595, 280.7489627332426, 280.5185379357473, 280.8867767186549, 280.71679306811825]",0.3238086679068021,"[0.3296160402218206, 0.3260291208040664, 0.326693141133665, 0.326876894071336, 0.3257137688279935, 0.3211002392372704, 0.3202968466545295, 0.3227729695700277, 0.3228284190254804, 0.3204875369704901, 0.3194803704581436]",0.5092833048620068,0.5662241061898049,0.4693905193234905,"[0.4932413652388852, 0.4721015608629428, 0.4955130228445621, 0.5130148875454186, 0.5203021685556614, 0.5165988647691078, 0.5662241061898049, 0.556361099460402, 0.494743734819719, 0.5046250238720803, 0.4693905193234905]",0.0102172770063044,0.0175552981008927,0.0087692769433846,"[0.0097287604658279, 0.0087692769433846, 0.0092734491614439, 0.0089562786471377, 0.0175552981008927, 0.0092110609001062, 0.0094326236828003, 0.0100099326292845, 0.0100316370495205, 0.0095615558271693, 0.0098601736617816]",2.177,0.3254644819903068,"[0.33130155063473343, 0.3276962893000481, 0.3283637051354576, 0.32854839770425104, 0.32737932475366754, 0.32274220361636735, 0.32193470283985365, 0.3244234875510427, 0.324479220550447, 0.32212636826161606, 0.3211140515458906]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0489562027888842,60.0,2.937372167333053
20231125_2,2023-11-25 03:31:08.000000,2023-11-25 03:31:08.000000,1,280.4378410914122,[280.4378410914122],0.3231482546427442,[0.3231482546427442],0.4071556045947949,0.4071556045947949,0.4071556045947949,[0.4071556045947949],0.0119363622155202,0.0119363622155202,0.0119363622155202,[0.0119363622155202],2.177,0.3248006916653733,[0.32480069166537334],box1,box1,1,['box1'],0.0326261150797347,20.0,0.652522301594694
20231125_3,2023-11-25 04:08:56.000000,2023-11-25 04:09:00.000000,2,280.64106895012804,"[280.64106895012804, 280.64106895012804]",0.3217125905937096,"[0.3217125905937096, 0.3217125905937096]",0.4948699830372821,0.5114348890639141,0.4783050770106501,"[0.4783050770106501, 0.5114348890639141]",0.0104905041875986,0.0104905041875986,0.0104905041875986,"[0.0104905041875986, 0.0104905041875986]",1.624,0.3236829115804635,"[0.3236829115804635, 0.3236829115804635]",box1,box1,1,"['box1', 'box1']",0.0622400273436668,24.0,1.4937606562480037
20231125_4,2023-11-25 08:22:04.000000,2023-11-25 08:22:16.000000,4,280.23220666550884,"[280.7489627332426, 280.3173582773346, 280.1470021178219, 279.71550353363625]",0.3226618912368185,"[0.3227729695700277, 0.3231831126175965, 0.3221542126051365, 0.3225372701545133]",0.5299255179459442,0.5871119119341119,0.4939280363668301,"[0.516647458353619, 0.5871119119341119, 0.522014665129216, 0.4939280363668301]",0.0105753095814925,0.0111862851347558,0.0100099326292845,"[0.0100099326292845, 0.0104357945065645, 0.0106692260553655, 0.0111862851347558]",1.334,0.3248094754827467,"[0.3249212931349922, 0.325334166026932, 0.3242984178259582, 0.32468402494310444]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.0394888847489463,32.0,1.2636443119662824
20231127_1,2023-11-27 01:08:24.000000,2023-11-27 01:08:32.000001,3,280.511350211399,"[280.35038330501186, 280.5926267916028, 280.5910405375824]",0.3212669827876134,"[0.3219011416506074, 0.3219180016800776, 0.3199818050321551]",0.4301371040008003,0.4372654716841654,0.420204387054374,"[0.420204387054374, 0.4329414532638617, 0.4372654716841654]",0.0103592728350472,0.0107201460610494,0.0101709128350046,"[0.0101709128350046, 0.0101867596090878, 0.0107201460610494]",0.836,0.3236990618388157,"[0.3243380214580918, 0.32435500912260284, 0.3224041549357526]",box1,box1,1,"['box1', 'box1', 'box1']",0.0188140648396979,28.000001,0.5267938343256067
20231127_2,2023-11-27 01:33:20.000000,2023-11-27 01:33:56.000000,10,281.7058379376907,"[283.6272612902595, 283.19940051588173, 282.5380138866365, 281.97528198593807, 281.7373985697643, 280.9818640731199, 280.9818640731199, 280.9818640731199, 280.7525435574248, 280.28288735164267]",0.3230679581108923,"[0.3266121908895669, 0.3280986473127683, 0.3274049255671397, 0.3228657194742174, 0.3230861322951149, 0.3212822115123913, 0.3212822115123913, 0.3212822115123913, 0.3213423912252259, 0.3174229398077163]",0.5397354879161964,0.5688180592518068,0.4920478999554929,"[0.5087214878715212, 0.5379114903101588, 0.5688180592518068, 0.5461444807715051, 0.5644389450968839, 0.5686061216670397, 0.5522816812458675, 0.5336732379920238, 0.5247114749996645, 0.4920478999554929]",0.0098109176097785,0.0168310122405919,0.0069145024044432,"[0.0090588601605872, 0.0093686165691764, 0.0086157596010608, 0.0069145024044432, 0.0168310122405919, 0.0092199766973393, 0.0092199766973393, 0.0092199766973393, 0.009304256450003, 0.0103562385799052]",1.047,0.3253884023394481,"[0.3289580916646153, 0.3304552246007349, 0.3297565201801599, 0.32518471111836955, 0.3254067070602338, 0.3235898295683598, 0.3235898295683598, 0.3235898295683598, 0.3236504415235874, 0.31970283854170095]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0334226708417977,56.0,1.871669567140672
20231127_3,2023-11-27 04:35:28.000000,2023-11-27 04:36:00.000000,9,309.2156864724476,"[308.3043641379143, 309.60039408646145, 309.60039408646145, 309.60039408646145, 309.1671263709459, 309.1671263709459, 309.1671263709459, 309.1671263709459, 309.1671263709459]",0.3240692668036261,"[0.3229438559697805, 0.3241344933613668, 0.3241344933613668, 0.3241344933613668, 0.3242552130357509, 0.3242552130357509, 0.3242552130357509, 0.3242552130357509, 0.3242552130357509]",0.8353680891130912,0.9288672488908712,0.6010606141319417,"[0.6010606141319417, 0.6914536018515339, 0.7991250944364755, 0.8333153945653969, 0.9288672488908712, 0.9183434212057066, 0.917502713145855, 0.9154246478322317, 0.9132200659578088]",0.0111173223767811,0.0153072967919416,0.0096986012493504,"[0.0153072967919416, 0.0096986012493504, 0.0096986012493504, 0.0096986012493504, 0.0111305601702075, 0.0111305601702075, 0.0111305601702075, 0.0111305601702075, 0.0111305601702075]",0.534,0.3267026629235491,"[0.32556810696911737, 0.3267684195141613, 0.3267684195141613, 0.3267684195141613, 0.32689012016006813, 0.32689012016006813, 0.32689012016006813, 0.32689012016006813, 0.32689012016006813]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2']",0.1981970141397462,52.0,10.306244735266803
20231128_1,2023-11-28 10:02:08.000000,2023-11-28 10:02:08.000000,1,278.76804473956463,[278.76804473956463],0.3153085295222813,[0.3153085295222813],0.7403897520009994,0.7403897520009994,0.7403897520009994,[0.7403897520009994],0.0195651408916186,0.0195651408916186,0.0195651408916186,[0.0195651408916186],-2.85,0.3198543256784238,[0.3198543256784238],box1,box1,1,['box1'],0.0732332487798637,20.0,1.464664975597274
20231128_2,2023-11-28 20:30:08.000000,2023-11-28 20:30:12.000000,2,303.63259837162025,"[303.598864755352, 303.6663319878885]",0.3261842864776502,"[0.3244505924925502, 0.3279179804627503]",0.5510194815463028,0.5861589781043847,0.515879984988221,"[0.5861589781043847, 0.515879984988221]",0.011752916867193,0.012038681865325,0.0114671518690611,"[0.012038681865325, 0.0114671518690611]",-0.785,0.3296301428253627,"[0.3278781338549271, 0.3313821517957984]",box2,box2,1,"['box2', 'box2']",0.0590543976127172,24.0,1.4173055427052146
20231201_1,2023-12-01 02:02:24.000000,2023-12-01 02:02:40.000000,5,302.4775503840467,"[302.5378287095095, 302.1628865819764, 302.1628865819764, 302.5378287095095, 302.9863213372617]",0.3249297032417099,"[0.3234492596109206, 0.3247431397138642, 0.3247431397138642, 0.3234492596109206, 0.3282637175589798]",0.7376509253269227,0.7801562818952695,0.6475249204739789,"[0.7801562818952695, 0.7621671194017101, 0.7544610773193938, 0.7439452275442608, 0.6475249204739789]",0.0164756227108054,0.0168721656755692,0.0162139253826962,"[0.0162139253826962, 0.0165390485565329, 0.0165390485565329, 0.0162139253826962, 0.0168721656755692]",0.055,0.3278571236668988,"[0.3263633421329265, 0.32766887931431915, 0.32766887931431915, 0.3263633421329265, 0.3312211754400026]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2']",0.0736077949411367,36.0,2.649880617880922
20231201_2,2023-12-01 04:49:08.000000,2023-12-01 04:49:08.000000,1,290.3060084282509,[290.3060084282509],0.3239253518114374,[0.3239253518114374],0.7440592803796781,0.7440592803796781,0.7440592803796781,[0.7440592803796781],0.0269711854219057,0.0269711854219057,0.0269711854219057,[0.0269711854219057],-1.222,0.3276102695032768,[0.3276102695032768],box1,box1,1,['box1'],0.1629200813238392,20.0,3.2584016264767857
