event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist
20220925_2,2022-09-25 08:45:56.000000,2022-09-25 08:46:04.000000,3,281.1988020028628,"[281.1486650373212, 281.24675938712323, 281.2009815841441]",0.32152078007428475,"[0.3214988368350537, 0.321345032174548, 0.3217184712132526]",0.36929117013903995,0.3971756616987879,0.3516296522761614,"[0.3516296522761614, 0.3971756616987879, 0.3590681964421704]",0.008214241786985467,0.0090025319482294,0.0077121882195941,"[0.0090025319482294, 0.0079280051931329, 0.0077121882195941]",-4.752,0.3273097492164725,"[0.3272874108900724, 0.3271308369826353, 0.3275109997767098]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20220925_3,2022-09-25 08:47:08.000000,2022-09-25 08:47:20.000000,4,280.6335459470447,"[280.76457977193616, 280.5898680054142, 280.5898680054142, 280.5898680054142]",0.32306284891225473,"[0.3216396474815075, 0.3235372493891705, 0.3235372493891705, 0.3235372493891705]",0.38095000649876526,0.4221379931518317,0.3411992922441006,"[0.3489627792579644, 0.4221379931518317, 0.4114999613411643, 0.3411992922441006]",0.008476917724688574,0.0086474814595684,0.0079652265200491,"[0.0079652265200491, 0.0086474814595684, 0.0086474814595684, 0.0086474814595684]",-4.752,0.3288795829439033,"[0.3274307568267398, 0.3293625249829578, 0.3293625249829578, 0.3293625249829578]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20220925_4,2022-09-25 09:23:56.000000,2022-09-25 09:23:56.000000,1,291.1313201852362,[291.1313201852362],0.3346826247173565,[0.3346826247173565],0.3507063236875344,0.3507063236875344,0.3507063236875344,[0.3507063236875344],0.0038184649374347,0.0038184649374347,0.0038184649374347,[0.0038184649374347],-4.58,0.3405994550725907,[0.3405994550725907],Kite,Kite,1,['Kite']
20220925_5,2022-09-25 10:28:32.000000,2022-09-25 10:28:40.000000,3,280.11939851364053,"[280.2105055388284, 280.2370528189821, 279.91063718311113]",0.32106879979751035,"[0.3215245295645171, 0.3213363612660506, 0.3203455085619633]",0.3275829276925841,0.3591817835055332,0.2662589788439053,"[0.2662589788439053, 0.3591817835055332, 0.3573080207283138]",0.0088920240238417,0.009382060504503,0.0085656008776483,"[0.0087284106893738, 0.0085656008776483, 0.009382060504503]",-4.775,0.3268636364188669,"[0.3273275914620293, 0.3271360269925626, 0.3261272908020088]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20220925_6,2022-09-25 10:32:12.000000,2022-09-25 10:32:12.000000,1,280.1111857838721,[280.1111857838721],0.3189349097006069,[0.3189349097006069],0.2714156503396173,0.2714156503396173,0.2714156503396173,[0.2714156503396173],0.009911191444727,0.009911191444727,0.009911191444727,[0.009911191444727],-4.775,0.3246912326311679,[0.3246912326311679],Kite,Kite,1,['Kite']
20220925_7,2022-09-25 11:22:32.000000,2022-09-25 11:22:36.000000,2,281.8766234761793,"[281.8766234761793, 281.8766234761793]",0.3237532045827965,"[0.3237532045827965, 0.3237532045827965]",0.3318940143481594,0.3419251623213475,0.3218628663749713,"[0.3218628663749713, 0.3419251623213475]",0.0067120278381868,0.0067120278381868,0.0067120278381868,"[0.0067120278381868, 0.0067120278381868]",-5.175,0.329842389654339,"[0.329842389654339, 0.329842389654339]",Kite,Kite,1,"['Kite', 'Kite']"
20220925_8,2022-09-25 17:06:56.000000,2022-09-25 17:07:24.000000,7,280.2090715650952,"[279.7579443092541, 280.35022530199507, 280.5603762876369, 280.3986725130107, 280.2370528189821, 280.03650029379105, 280.12272943099646]",0.3241329550035929,"[0.3314282726658153, 0.3268597176702191, 0.3249308645650242, 0.3210269428137693, 0.3213363612660506, 0.3216822574735541, 0.3216662685707179]",0.4119685482020597,0.4802331035553914,0.3252083459175471,"[0.3252083459175471, 0.3691041718654956, 0.4665964462838218, 0.4802331035553914, 0.4661176832024856, 0.3993402999632059, 0.3771797866264705]",0.007426067620101814,0.0085656008776483,0.0045125535734781,"[0.0045125535734781, 0.0076564939255725, 0.0078132350333513, 0.0069949129845476, 0.0085656008776483, 0.0080872995554398, 0.0083523773906751]",-4.444,0.3297797911843596,"[0.33720220318577, 0.3325540577590105, 0.330591601413745, 0.3266196680448759, 0.3269344769867213, 0.3272863991758141, 0.3272701317245808]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220925_9,2022-09-25 18:01:04.000000,2022-09-25 18:01:08.000000,2,291.54484209885624,"[291.6532427986559, 291.43644139905655]",0.33596108044221284,"[0.3361371959558463, 0.3357849649285794]",0.4651528383546789,0.5364319459255293,0.3938737307838285,"[0.5364319459255293, 0.3938737307838285]",0.00364577698850725,0.003659754417101,0.0036317995599135,"[0.003659754417101, 0.0036317995599135]",-4.11,0.34160174006945493,"[0.3417808124960325, 0.3414226676428774]",Kite,Kite,1,"['Kite', 'Kite']"
20220926_1,2022-09-26 01:18:12.000000,2022-09-26 01:18:28.000000,5,283.8077889848997,"[283.58612011684454, 283.805643456752, 283.805643456752, 283.805643456752, 284.03589443739764]",0.32342851571377473,"[0.3214788988603562, 0.3239485864854799, 0.3239485864854799, 0.3239485864854799, 0.3238179202520775]",0.5653056155441842,0.5732492553058927,0.5581397166360168,"[0.5632394956494851, 0.5732492553058927, 0.5676253411301756, 0.5581397166360168, 0.5642742689993514]",0.009417863004616481,0.0096416733189376,0.0087959766713888,"[0.0093683183948808, 0.0096416733189376, 0.0096416733189376, 0.0096416733189376, 0.0087959766713888]",-1.246,0.32712221748804204,"[0.3251503351172658, 0.3276482277061438, 0.3276482277061438, 0.3276482277061438, 0.327516069204513]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220926_2,2022-09-26 05:40:44.000000,2022-09-26 05:41:24.000000,11,280.82007031857523,"[280.8802895997508, 281.2061575993523, 281.23909246417287, 281.23909246417287, 280.9939908715714, 281.8523528086056, 280.5603762876369, 280.2370528189821, 280.2370528189821, 280.2370528189821, 280.3382629521186]",0.32342279084696485,"[0.3246190724368248, 0.3243743059557629, 0.3243405630837167, 0.3243405630837167, 0.3245058193999535, 0.3252148756426072, 0.3249308645650242, 0.3213363612660506, 0.3213363612660506, 0.3213363612660506, 0.3213155513508557]",0.38814268401522634,0.4645046202276233,0.282532124921547,"[0.3822731920055107, 0.4294307553062089, 0.420327871315203, 0.4645046202276233, 0.4374671469919045, 0.282532124921547, 0.3873554200558845, 0.3711499026142705, 0.3631904633331441, 0.3795113685712351, 0.3518266588249579]",0.008273149532762609,0.0088303346744057,0.0076356434356522,"[0.007920266116572, 0.0086497752511323, 0.0083124495963846, 0.0083124495963846, 0.0076356434356522, 0.0078336885235611, 0.0078132350333513, 0.0085656008776483, 0.0085656008776483, 0.0085656008776483, 0.0088303346744057]",-0.941,0.3269331150186672,"[0.3281423806538693, 0.3278949575582483, 0.3278608484522115, 0.3278608484522115, 0.328027898405934, 0.328744650510902, 0.3284575568708686, 0.324824040020059, 0.324824040020059, 0.324824040020059, 0.3248030042409164]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220926_3,2022-09-26 09:12:04.000000,2022-09-26 09:12:08.000000,2,304.88391955140423,"[305.170659537317, 304.5971795654914]",0.3208869270443355,"[0.3216027386348147, 0.3201711154538563]",0.3637074384822536,0.3649811595234795,0.3624337174410278,"[0.3649811595234795, 0.3624337174410278]",0.00953759416011235,0.0096173658033673,0.0094578225168574,"[0.0096173658033673, 0.0094578225168574]",-0.965,0.32438402817507084,"[0.3251076408484595, 0.3236604155016821]",Prow,Prow,1,"['Prow', 'Prow']"
20220926_4,2022-09-26 21:29:40.000000,2022-09-26 21:30:04.000000,7,280.7501722997905,"[280.5603762876369, 280.5603762876369, 280.5603762876369, 280.9939908715714, 280.5603762876369, 280.7483028603532, 281.2674072160614]",0.3242162671997879,"[0.3249308645650242, 0.3249308645650242, 0.3249308645650242, 0.3245058193999535, 0.3249308645650242, 0.3216001647161045, 0.3236844280223608]",0.5541754982067714,0.6847503472793988,0.3552978320988781,"[0.6657685152302864, 0.6847503472793988, 0.6030882791973996, 0.6109765225937555, 0.560368220011548, 0.3989787710361335, 0.3552978320988781]",0.008045433608228287,0.0088966046237293,0.0076356434356522,"[0.0078132350333513, 0.0078132350333513, 0.0078132350333513, 0.0076356434356522, 0.0078132350333513, 0.0085328470648113, 0.0088966046237293]",-4.279,0.3297633240823204,"[0.3304901475837321, 0.3304901475837321, 0.3304901475837321, 0.330057830267487, 0.3304901475837321, 0.3271024623722944, 0.3292223856015331]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220926_5,2022-09-26 22:34:00.000000,2022-09-26 22:34:00.000000,1,279.99727431547046,[279.99727431547046],0.329539650858952,[0.329539650858952],0.3674346841543014,0.3674346841543014,0.3674346841543014,[0.3674346841543014],0.0055800675615899,0.0055800675615899,0.0055800675615899,[0.0055800675615899],-4.772,0.3354854992435241,[0.3354854992435241],Kite,Kite,1,['Kite']
20220927_1,2022-09-27 02:08:40.000000,2022-09-27 02:08:44.000000,2,279.99611454386024,"[279.7504322465235, 280.241796841197]",0.32426322264014673,"[0.3243293118708835, 0.32419713340941]",0.5247976760181856,0.5254771070635391,0.524118244972832,"[0.5254771070635391, 0.524118244972832]",0.00776781751922925,0.0083048783269753,0.0072307567114832,"[0.0083048783269753, 0.0072307567114832]",-4.34,0.3298485021348394,"[0.3299157297210833, 0.3297812745485955]",Kite,Kite,1,"['Kite', 'Kite']"
20220927_2,2022-09-27 07:51:24.000000,2022-09-27 07:51:44.000000,6,281.3450073147224,"[282.6151826351944, 281.23909246417287, 281.23909246417287, 281.23909246417287, 281.23909246417287, 280.49849139644857]",0.3242821688829576,"[0.3265478418769704, 0.3243405630837167, 0.3243405630837167, 0.3243405630837167, 0.3243405630837167, 0.3217829190859082]",0.4931182362719874,0.5591183159340637,0.4309792527251878,"[0.4309792527251878, 0.4966963432274389, 0.4973913068009836, 0.5591183159340637, 0.5397806944879557, 0.4347435044562947]",0.008248910753895366,0.0094829124307275,0.0067607537071063,"[0.0067607537071063, 0.0083124495963846, 0.0083124495963846, 0.0083124495963846, 0.0083124495963846, 0.0094829124307275]",-3.303,0.32923333713837194,"[0.3315336026239909, 0.3292926229068484, 0.3292926229068484, 0.3292926229068484, 0.3292926229068484, 0.3266959285788469]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220927_3,2022-09-27 12:17:24.000000,2022-09-27 12:17:52.000000,8,303.80715794058676,"[303.72026238616934, 303.72026238616934, 303.72026238616934, 303.72026238616934, 303.94294868497434, 304.1554388736592, 303.5754431262864, 303.9023832950966]",0.3220881090101299,"[0.3212646121837003, 0.3212646121837003, 0.3212646121837003, 0.3212646121837003, 0.321937950771145, 0.3212570094849786, 0.3232712262732549, 0.3251802368168596]",0.8329333609170934,0.8885489734033134,0.7664267590991564,"[0.8569658813359312, 0.8465257696406144, 0.8377551474445566, 0.8882312495514133, 0.8885489734033134, 0.7664267590991564, 0.7849239437049104, 0.7940891631568512]",0.009874050478577699,0.0102339859930199,0.0088856493778522,"[0.0101342153855479, 0.0101342153855479, 0.0101342153855479, 0.0101342153855479, 0.0088856493778522, 0.0102339859930199, 0.0092743130420965, 0.0100615938734614]",-2.314,0.326408175747,"[0.3255736336160458, 0.3255736336160458, 0.3255736336160458, 0.3255736336160458, 0.3262560034826743, 0.3255659289447118, 0.3276071617907203, 0.3295417772937105]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20220927_4,2022-09-27 22:08:08.000000,2022-09-27 22:08:24.000000,5,280.0443329902471,"[279.6550552120208, 279.6764992245139, 280.2615237255737, 280.349559657531, 280.2790271315961]",0.32839356221688876,"[0.3265884864113298, 0.33113177446138, 0.3281221420624792, 0.3269077346483355, 0.3292176735009192]",0.3550252879138541,0.3847125091462315,0.3402451511568046,"[0.3462518836438351, 0.3847125091462315, 0.3402451511568046, 0.3598073456128688, 0.3441095500095308]",0.00669452181453864,0.0079963873677167,0.0054735635140287,"[0.0055488848151437, 0.0054735635140287, 0.0076038803743315, 0.0079963873677167, 0.0068498930014726]",-1.16,0.3320914529605791,"[0.3302660510162617, 0.3348604989694256, 0.3318169764670932, 0.3305888941626578, 0.3329248441874575]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20220929_1,2022-09-29 05:46:24.000000,2022-09-29 05:47:00.000000,10,304.5224058981214,"[303.431399363115, 303.2938469029829, 303.2938469029829, 303.5249822182632, 303.7355560020818, 305.6501312478781, 305.6501312478781, 305.6501312478781, 305.4299022719058, 305.56413157624803]",0.3274872640166505,"[0.3278815345509159, 0.3260793868164627, 0.3260793868164627, 0.3266607689640959, 0.3260901201588545, 0.3286037386417411, 0.3286037386417411, 0.3286037386417411, 0.3291904200070972, 0.3270798069273932]",0.6052421475978169,0.6387642898358673,0.5436660934332497,"[0.5436660934332497, 0.5797484016331964, 0.6332835022987422, 0.5781861552347259, 0.5711754689500135, 0.6379594697786513, 0.6387642898358673, 0.6359965655020432, 0.6166759856256926, 0.6169655436859873]",0.00894143671366622,0.0145594570279789,0.0054838220306297,"[0.0118407328152054, 0.0080530561552386, 0.0080530561552386, 0.008561939985872, 0.0079463422692096, 0.0054838220306297, 0.0054838220306297, 0.0054838220306297, 0.01394831663603, 0.0145594570279789]",-0.564,0.330812699857466,"[0.3312109739714417, 0.3293905265126173, 0.3293905265126173, 0.3299778122456517, 0.3294013688456338, 0.3319405116096499, 0.3319405116096499, 0.3319405116096499, 0.3325331503707703, 0.3304011052869778]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20220929_2,2022-09-29 07:20:28.000000,2022-09-29 07:21:12.000000,12,304.0624096428408,"[303.12864447419935, 303.9946654682484, 304.80279927792003, 304.80279927792003, 304.80279927792003, 304.80279927792003, 304.24773638151873, 303.4146998352298, 303.88062661701514, 303.62378194206605, 303.62378194206605, 303.62378194206605]",0.32518671926602,"[0.3280121411259763, 0.3266565093657746, 0.3265818203868456, 0.3265818203868456, 0.3265818203868456, 0.3265818203868456, 0.3226955091741693, 0.3240452069100102, 0.3240461736598249, 0.3234859364697008, 0.3234859364697008, 0.3234859364697008]",0.694841420669261,0.7597986373415031,0.4665393515328716,"[0.4665393515328716, 0.6472856491955773, 0.7437949224198595, 0.7597986373415031, 0.7564886494307543, 0.7557275499828254, 0.7463873782936963, 0.7274861366743817, 0.7050295304714955, 0.6780566954087341, 0.6781070112031777, 0.673395536076255]",0.007695169624133225,0.009279541432809,0.0060449273232252,"[0.009279541432809, 0.008221746811428, 0.0060449273232252, 0.0060449273232252, 0.0060449273232252, 0.0060449273232252, 0.0081337584160872, 0.0089288589233233, 0.0086530797741149, 0.0083151136129785, 0.0083151136129785, 0.0083151136129785]",-3.27,0.3301315127498072,"[0.3329998980113243, 0.3316236524969404, 0.3315478277964261, 0.3315478277964261, 0.3315478277964261, 0.3315478277964261, 0.3276024212848895, 0.328972642542061, 0.3289736239922859, 0.3284048678281602, 0.3284048678281602, 0.3284048678281602]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20220929_3,2022-09-29 07:21:48.000000,2022-09-29 07:22:00.000000,4,304.1398431478194,"[303.9866500321962, 303.52718203847354, 304.35038296244005, 304.695157558168]",0.3293827995355263,"[0.3335029875232123, 0.3269775742309838, 0.3274742998114615, 0.3295763365764475]",0.5600429579597779,0.5782658278911339,0.5482097432704957,"[0.5594075947871441, 0.5782658278911339, 0.5482097432704957, 0.5542886658903378]",0.00868874513160985,0.0099344417757086,0.0071034971090406,"[0.0071034971090406, 0.0078295308083017, 0.0098875108333885, 0.0099344417757086]",-3.27,0.3343913986704819,"[0.3385742382903117, 0.331949599478667, 0.3324538782747837, 0.3345878786381653]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow']"
20220929_4,2022-09-29 07:22:28.000000,2022-09-29 07:22:40.000000,4,303.5608243926541,"[303.621550942896, 303.5591505603847, 303.59379116609045, 303.4688049012452]",0.33048582441451063,"[0.3286718302156811, 0.3312442720617338, 0.3312652859294714, 0.3307619094511563]",0.5695756582094522,0.60583201364406,0.5025548536987656,"[0.5025548536987656, 0.5680643827009345, 0.6018513827940486, 0.60583201364406]",0.010479281473439324,0.0108998830668578,0.0097714352358557,"[0.0097714352358557, 0.0103482996321569, 0.0108998830668578, 0.0108975079588869]",-3.27,0.33551119616012626,"[0.3336696183419095, 0.3362811767721404, 0.3363025101770242, 0.335791479349431]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow']"
20220929_5,2022-09-29 07:39:40.000000,2022-09-29 07:39:52.000000,4,303.6036630731121,"[303.67088952943914, 303.707197992851, 303.4099391273758, 303.6266256427825]",0.32826352952339727,"[0.3311213242963175, 0.327801192652455, 0.328606112457806, 0.3255254886870106]",0.4475609650338715,0.492357037976308,0.4133531826196494,"[0.4595693124421992, 0.4249643270973294, 0.492357037976308, 0.4133531826196494]",0.00995540270715545,0.0112596099481623,0.0091389629744011,"[0.0112596099481623, 0.0100438343368554, 0.009379203569203, 0.0091389629744011]",-3.411,0.333342198453713,"[0.3362442070737929, 0.3328727086227535, 0.3336900815970958, 0.3305617965212098]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow']"
20220929_6,2022-09-29 13:15:56.000000,2022-09-29 13:16:16.000000,5,279.60061703342296,"[280.63356613660284, 279.99727431547046, 279.44301702467084, 278.8876933394445, 279.041534350926]",0.32553044427839667,"[0.3285068992803599, 0.329539650858952, 0.3258567064732948, 0.3207994645265697, 0.322949500252807]",0.4202205339966942,0.4726131169066112,0.3276297559507282,"[0.3276297559507282, 0.4503491762183316, 0.4726131169066112, 0.4269938411837822, 0.4235167797240179]",0.00738657200416222,0.0090835229096526,0.0055800675615899,"[0.0068150969214476, 0.0055800675615899, 0.0077231127033312, 0.0077310599247898, 0.0090835229096526]",-4.356,0.33114740641955065,"[0.3341752195520812, 0.3352257910508071, 0.3314792982027992, 0.326334794566568, 0.3285219287254978]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221001_1,2022-10-01 07:50:00.000000,2022-10-01 07:50:04.000000,2,280.57499549516336,"[280.70840832512584, 280.4415826652009]",0.32537831695584774,"[0.3267973943042147, 0.3239592396074808]",0.3436311914404122,0.3489445064663508,0.3383178764144736,"[0.3383178764144736, 0.3489445064663508]",0.00862244415318475,0.008747196588946,0.0084976917174235,"[0.008747196588946, 0.0084976917174235]",-1.181,0.3290549575936118,"[0.3304900699300995, 0.3276198452571242]",Kite,Kite,1,"['Kite', 'Kite']"
20221002_1,2022-10-02 22:44:12.000000,2022-10-02 22:44:12.000000,1,279.9049637118192,[279.9049637118192],0.3285370242314223,[0.3285370242314223],0.3804564942377632,0.3804564942377632,0.3804564942377632,[0.3804564942377632],0.0086527326463532,0.0086527326463532,0.0086527326463532,[0.0086527326463532],-6.281,0.3354090581839,[0.3354090581839],Kite,Kite,1,['Kite']
20221003_1,2022-10-03 06:45:12.000000,2022-10-03 06:45:28.000000,5,289.13420443619316,"[289.1800045270652, 289.1800045270652, 289.1800045270652, 289.1800045270652, 288.9510040727049]",0.32235079231752467,"[0.3228065886456127, 0.3228065886456127, 0.3228065886456127, 0.3228065886456127, 0.3205276070051726]",0.5053877060945828,0.554570276316267,0.4565565625914067,"[0.554570276316267, 0.5259210334942325, 0.5133010901484071, 0.4765895679226012, 0.4565565625914067]",0.008357786427998759,0.0084200796073368,0.0081086137106466,"[0.0084200796073368, 0.0084200796073368, 0.0084200796073368, 0.0084200796073368, 0.0081086137106466]",-7.085,0.32959028353665565,"[0.3300563163325717, 0.3300563163325717, 0.3300563163325717, 0.3300563163325717, 0.3277261523529913]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221003_2,2022-10-03 07:03:32.000000,2022-10-03 07:03:32.000000,1,288.9096628310229,[288.9096628310229],0.321736587368914,[0.321736587368914],0.4348989120088252,0.4348989120088252,0.4348989120088252,[0.4348989120088252],0.0080480550765107,0.0080480550765107,0.0080480550765107,[0.0080480550765107],-7.058,0.3289455944067221,[0.3289455944067221],Kite,Kite,1,['Kite']
20221003_3,2022-10-03 07:03:48.000000,2022-10-03 07:03:48.000000,1,289.31923741551543,[289.31923741551543],0.3234451244543415,[0.3234451244543415],0.4007266600076037,0.4007266600076037,0.4007266600076037,[0.4007266600076037],0.0083027460687197,0.0083027460687197,0.0083027460687197,[0.0083027460687197],-7.058,0.3306924139143445,[0.3306924139143445],Kite,Kite,1,['Kite']
20221003_4,2022-10-03 08:25:31.999999,2022-10-03 08:25:31.999999,1,280.3045409641755,[280.3045409641755],0.3291642247800562,[0.3291642247800562],0.4059479473983585,0.4059479473983585,0.4059479473983585,[0.4059479473983585],0.0052610774406472,0.0052610774406472,0.0052610774406472,[0.0052610774406472],-6.376,0.3361092073202044,[0.3361092073202044],Kite,Kite,1,['Kite']
20221003_5,2022-10-03 17:26:20.000000,2022-10-03 17:26:32.000000,4,284.9929427420424,"[284.98525452550183, 284.9955054808892, 284.9955054808892, 284.9955054808892]",0.3178601886680173,"[0.3188731384708558, 0.3175225387337378, 0.3175225387337378, 0.3175225387337378]",0.6418020220511151,0.6717746382128122,0.5770724919355248,"[0.5770724919355248, 0.6717746382128122, 0.6654310562099371, 0.6529299018461866]",0.00893288781529935,0.008949688510443,0.0089272875835848,"[0.008949688510443, 0.0089272875835848, 0.0089272875835848, 0.0089272875835848]",-7.165,0.3250476990859807,"[0.3260835538876845, 0.3247024141520794, 0.3247024141520794, 0.3247024141520794]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20221003_6,2022-10-03 17:27:32.000000,2022-10-03 17:28:20.000000,12,285.01014692686596,"[284.7326723951899, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 284.9805189932542, 284.7326723951899, 284.9805189932542, 284.9250873088495, 284.70216513543085]",0.3179883842984798,"[0.3177238708326806, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3161403583079932, 0.3177238708326806, 0.3161403583079932, 0.3172978733122403, 0.3201983102128303]",0.8133232116279908,0.9422744445470344,0.4601818635973676,"[0.7160582046034384, 0.908107990956899, 0.9295682107091882, 0.9422744445470344, 0.9419598651108656, 0.9075002461572188, 0.91972802095365, 0.8785291421941572, 0.7883948985009126, 0.7490822950431782, 0.6184933571619808, 0.4601818635973676]",0.008674820688443075,0.0094100814013025,0.007539178076079,"[0.007539178076079, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0083686699428812, 0.007539178076079, 0.0083686699428812, 0.0082483161620322, 0.0094100814013025]",-7.165,0.32517879349855666,"[0.3249082988078073, 0.325639934320844, 0.325639934320844, 0.325639934320844, 0.325639934320844, 0.325639934320844, 0.325639934320844, 0.3232889796197694, 0.3249082988078073, 0.3232889796197694, 0.3244726685566088, 0.3274386906458535]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221003_7,2022-10-03 17:29:48.000000,2022-10-03 17:30:16.000000,8,285.0920838269074,"[284.98525452550183, 284.7212963428016, 285.1685192783037, 285.1780213168705, 285.1780213168705, 285.1685192783037, 285.1685192783037, 285.1685192783037]",0.3192524290385011,"[0.3188731384708558, 0.3190759100058309, 0.3197979318098856, 0.3184393282958899, 0.3184393282958899, 0.3197979318098856, 0.3197979318098856, 0.3197979318098856]",0.7562494424378154,0.8317259404580555,0.6454175170731425,"[0.6608396867858916, 0.782075678690378, 0.8118821502567132, 0.8317259404580555, 0.8301577495775656, 0.7857260734222801, 0.7021707432384968, 0.6454175170731425]",0.00888247673646625,0.0091039591100103,0.0075509507129152,"[0.008949688510443, 0.0075509507129152, 0.0090878141120878, 0.0091039591100103, 0.0091039591100103, 0.0090878141120878, 0.0090878141120878, 0.0090878141120878]",-7.165,0.3264714210402674,"[0.3260835538876845, 0.3262909105282251, 0.3270292588161354, 0.325639934320844, 0.325639934320844, 0.3270292588161354, 0.3270292588161354, 0.3270292588161354]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221003_8,2022-10-03 18:57:36.000000,2022-10-03 18:58:12.000000,10,282.6060169514505,"[284.1274267985135, 283.9857497523932, 283.79437243895524, 283.79437243895524, 282.1920865578909, 282.256567125947, 282.07868721924274, 281.4708325109124, 281.48359438025057, 280.8764802914446]",0.3276309898805355,"[0.3318994517198971, 0.3320218666875609, 0.3334583075876147, 0.3334583075876147, 0.3285222574679985, 0.3258276075979044, 0.3248152533197063, 0.3228241379684436, 0.3205940069763584, 0.3228887018922562]",0.49145058062587355,0.5851510754982255,0.3792817542143608,"[0.3792817542143608, 0.3842322911357196, 0.4277011872920961, 0.5031096604647882, 0.5378049899287666, 0.5795775065423623, 0.5851510754982255, 0.5809591142027202, 0.5045362886778287, 0.4321519383018677]",0.0063753793278170795,0.0087828646550742,0.0038448009922659,"[0.0038448009922659, 0.0039823247143239, 0.0044402614446656, 0.0044402614446656, 0.0075704150701681, 0.0077566054422577, 0.0076151039045603, 0.0072751679869527, 0.0087828646550742, 0.0080459876232368]",-6.724,0.33476203854566855,"[0.3391234055437054, 0.3392484849329859, 0.3407161906714684, 0.3407161906714684, 0.3356727050078906, 0.3329194047660287, 0.3318850161020516, 0.3298505631517635, 0.3275718922683818, 0.3299165323409415]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20221004_1,2022-10-04 07:08:40.000000,2022-10-04 07:08:40.000000,1,291.5880742034484,[291.5880742034484],0.3350393179561806,[0.3350393179561806],0.4427225585979228,0.4427225585979228,0.4427225585979228,[0.4427225585979228],0.0037070512222526,0.0037070512222526,0.0037070512222526,[0.0037070512222526],-7.235,0.3426603782645857,[0.3426603782645857],Kite,Kite,1,['Kite']
